carrier_id,parent_carrier_id,location_id,scenario
C000640,C00064,0000400205,1x1_slot_inorder_place_random
C002000,C00200,0000000006,1x1_slot_inorder_place_random
C002250,C00225,0000100005,1x1_slot_inorder_place_random
C001300,C00130,0000200707,1x1_slot_inorder_place_random
C002570,C00257,0000000005,1x1_slot_inorder_place_random
C003260,C00326,0000001006,1x1_slot_inorder_place_random
C001130,C00113,0000400305,1x1_slot_inorder_place_random
C003470,C00347,0000100507,1x1_slot_inorder_place_random
C000740,C00074,0000300206,1x1_slot_inorder_place_random
C001000,C00100,0000301006,1x1_slot_inorder_place_random
C002110,C00211,0000500504,1x1_slot_inorder_place_random
C000370,C00037,0000000004,1x1_slot_inorder_place_random
C003650,C00365,0000500006,1x1_slot_inorder_place_random
C000190,C00019,0000300306,1x1_slot_inorder_place_random
C003950,C00395,0000100206,1x1_slot_inorder_place_random
C001620,C00162,0000000003,1x1_slot_inorder_place_random
C001580,C00158,0000500806,1x1_slot_inorder_place_random
C000890,C00089,0000200903,1x1_slot_inorder_place_random
C001560,C00156,0000200706,1x1_slot_inorder_place_random
C003140,C00314,0000400407,1x1_slot_inorder_place_random
C001650,C00165,0000200507,1x1_slot_inorder_place_random
C001540,C00154,0000000906,1x1_slot_inorder_place_random
C003180,C00318,0000200605,1x1_slot_inorder_place_random
C002270,C00227,0000100804,1x1_slot_inorder_place_random
C002410,C00241,0000200807,1x1_slot_inorder_place_random
C001060,C00106,0000100705,1x1_slot_inorder_place_random
C000070,C00007,0000200407,1x1_slot_inorder_place_random
C001900,C00190,0000400505,1x1_slot_inorder_place_random
C002830,C00283,0000300205,1x1_slot_inorder_place_random
C002660,C00266,0000100907,1x1_slot_inorder_place_random
C001920,C00192,0000100406,1x1_slot_inorder_place_random
C003510,C00351,0000300004,1x1_slot_inorder_place_random
C002200,C00220,0000200506,1x1_slot_inorder_place_random
C001800,C00180,0000100704,1x1_slot_inorder_place_random
C000960,C00096,0000500005,1x1_slot_inorder_place_random
C000110,C00011,0000200505,1x1_slot_inorder_place_random
C001690,C00169,0000200307,1x1_slot_inorder_place_random
C003340,C00334,0000300406,1x1_slot_inorder_place_random
C000690,C00069,0000000002,1x1_slot_inorder_place_random
C003450,C00345,0000200806,1x1_slot_inorder_place_random
C000060,C00006,0000000407,1x1_slot_inorder_place_random
C003930,C00393,0000000106,1x1_slot_inorder_place_random
C002780,C00278,0000000105,1x1_slot_inorder_place_random
C001090,C00109,0000300507,1x1_slot_inorder_place_random
C001440,C00144,0000001005,1x1_slot_inorder_place_random
C003370,C00337,0000000506,1x1_slot_inorder_place_random
C001700,C00170,0000401007,1x1_slot_inorder_place_random
C000090,C00009,0000501007,1x1_slot_inorder_place_random
C001180,C00118,0000200306,1x1_slot_inorder_place_random
C003760,C00376,0000001004,1x1_slot_inorder_place_random
C000310,C00031,0000200902,1x1_slot_inorder_place_random
C000590,C00059,0000400006,1x1_slot_inorder_place_random
C002370,C00237,0000300806,1x1_slot_inorder_place_random
C002840,C00284,0000200604,1x1_slot_inorder_place_random
C003220,C00322,0000300605,1x1_slot_inorder_place_random
C003300,C00330,0000300305,1x1_slot_inorder_place_random
C003890,C00389,0000400706,1x1_slot_inorder_place_random
C001520,C00152,0000500304,1x1_slot_inorder_place_random
C003480,C00348,0000500503,1x1_slot_inorder_place_random
C001790,C00179,0000300905,1x1_slot_inorder_place_random
C002430,C00243,0000000505,1x1_slot_inorder_place_random
C001910,C00191,0000500906,1x1_slot_inorder_place_random
C001030,C00103,0000000306,1x1_slot_inorder_place_random
C002800,C00280,0000100906,1x1_slot_inorder_place_random
C000250,C00025,0000300204,1x1_slot_inorder_place_random
C003720,C00372,0000100506,1x1_slot_inorder_place_random
C003250,C00325,0000000807,1x1_slot_inorder_place_random
C001050,C00105,0000100703,1x1_slot_inorder_place_random
C002560,C00256,0000300904,1x1_slot_inorder_place_random
C000900,C00090,0000400705,1x1_slot_inorder_place_random
C003530,C00353,0000500004,1x1_slot_inorder_place_random
C002260,C00226,0000400204,1x1_slot_inorder_place_random
C003410,C00341,0000101005,1x1_slot_inorder_place_random
C000480,C00048,0000300604,1x1_slot_inorder_place_random
C001040,C00104,0000300003,1x1_slot_inorder_place_random
C001510,C00151,0000000406,1x1_slot_inorder_place_random
C000620,C00062,0000500606,1x1_slot_inorder_place_random
C002010,C00201,0000300903,1x1_slot_inorder_place_random
C001470,C00147,0000400406,1x1_slot_inorder_place_random
C001460,C00146,0000000305,1x1_slot_inorder_place_random
C002960,C00296,0000400607,1x1_slot_inorder_place_random
C003390,C00339,0000000405,1x1_slot_inorder_place_random
C002070,C00207,0000200705,1x1_slot_inorder_place_random
C002100,C00210,0000000104,1x1_slot_inorder_place_random
C002860,C00286,0000000905,1x1_slot_inorder_place_random
C000600,C00060,0000101004,1x1_slot_inorder_place_random
C001310,C00131,0000000207,1x1_slot_inorder_place_random
C002940,C00294,0000400904,1x1_slot_inorder_place_random
C000840,C00084,0000000504,1x1_slot_inorder_place_random
C000080,C00008,0000000206,1x1_slot_inorder_place_random
C002090,C00209,0000200004,1x1_slot_inorder_place_random
C003520,C00352,0000300902,1x1_slot_inorder_place_random
C003780,C00378,0000200204,1x1_slot_inorder_place_random
C002930,C00293,0000000706,1x1_slot_inorder_place_random
C000180,C00018,0000300805,1x1_slot_inorder_place_random
C002910,C00291,0000200203,1x1_slot_inorder_place_random
C003130,C00313,0000000103,1x1_slot_inorder_place_random
C002610,C00261,0000500905,1x1_slot_inorder_place_random
C002630,C00263,0000200305,1x1_slot_inorder_place_random
C001410,C00141,0000300804,1x1_slot_inorder_place_random
C002590,C00259,0000200106,1x1_slot_inorder_place_random
C002640,C00264,0000200901,1x1_slot_inorder_place_random
C000860,C00086,0000200704,1x1_slot_inorder_place_random
C003000,C00300,0000501006,1x1_slot_inorder_place_random
C002770,C00277,0000400606,1x1_slot_inorder_place_random
C003400,C00340,0000400805,1x1_slot_inorder_place_random
C000300,C00030,0000300706,1x1_slot_inorder_place_random
C001150,C00115,0000100505,1x1_slot_inorder_place_random
C001320,C00132,0000400804,1x1_slot_inorder_place_random
C003690,C00369,0000300506,1x1_slot_inorder_place_random
C002540,C00254,0000500805,1x1_slot_inorder_place_random
C003030,C00303,0000100905,1x1_slot_inorder_place_random
C001710,C00171,0000100803,1x1_slot_inorder_place_random
C001020,C00102,0000200900,1x1_slot_inorder_place_random
C003540,C00354,0000000404,1x1_slot_inorder_place_random
C001820,C00182,0000100904,1x1_slot_inorder_place_random
C003240,C00324,0000500707,1x1_slot_inorder_place_random
C003850,C00385,0000300405,1x1_slot_inorder_place_random
C003200,C00320,0000100903,1x1_slot_inorder_place_random
C002300,C00230,0000100504,1x1_slot_inorder_place_random
C000540,C00054,0000500207,1x1_slot_inorder_place_random
C002920,C00292,0000100405,1x1_slot_inorder_place_random
C003730,C00373,0000000607,1x1_slot_inorder_place_random
C002280,C00228,0000500003,1x1_slot_inorder_place_random
C002500,C00250,0000100105,1x1_slot_inorder_place_random
C000420,C00042,0000200504,1x1_slot_inorder_place_random
C003910,C00391,0000100503,1x1_slot_inorder_place_random
C001210,C00121,0000100902,1x1_slot_inorder_place_random
C001680,C00168,0000300603,1x1_slot_inorder_place_random
C002810,C00281,0000000705,1x1_slot_inorder_place_random
C002690,C00269,0000300602,1x1_slot_inorder_place_random
C001960,C00196,0000200105,1x1_slot_inorder_place_random
C002620,C00262,0000000001,1x1_slot_inorder_place_random
C003070,C00307,0000000704,1x1_slot_inorder_place_random
C000170,C00017,0000500303,1x1_slot_inorder_place_random
C002080,C00208,0000100502,1x1_slot_inorder_place_random
C001240,C00124,0000201007,1x1_slot_inorder_place_random
C001870,C00187,0000100702,1x1_slot_inorder_place_random
C000210,C00021,0000401006,1x1_slot_inorder_place_random
C000200,C00020,0000000403,1x1_slot_inorder_place_random
C001450,C00145,0000400504,1x1_slot_inorder_place_random
C002170,C00217,0000500302,1x1_slot_inorder_place_random
C000140,C00014,0000100607,1x1_slot_inorder_place_random
C000610,C00061,0000500301,1x1_slot_inorder_place_random
C002720,C00272,0000501005,1x1_slot_inorder_place_random
C002060,C00206,0000101003,1x1_slot_inorder_place_random
C002120,C00212,0000400605,1x1_slot_inorder_place_random
C000920,C00092,0000000402,1x1_slot_inorder_place_random
C003810,C00381,0000300107,1x1_slot_inorder_place_random
C000040,C00004,0000500605,1x1_slot_inorder_place_random
C003100,C00310,0000200003,1x1_slot_inorder_place_random
C000820,C00082,0000100404,1x1_slot_inorder_place_random
C001530,C00153,0000200805,1x1_slot_inorder_place_random
C000000,C00000,0000300505,1x1_slot_inorder_place_random
C003710,C00371,0000000304,1x1_slot_inorder_place_random
C001990,C00199,0000200804,1x1_slot_inorder_place_random
C003060,C00306,0000201006,1x1_slot_inorder_place_random
C000410,C00041,0000100403,1x1_slot_inorder_place_random
C002470,C00247,0000200202,1x1_slot_inorder_place_random
C000950,C00095,0000100901,1x1_slot_inorder_place_random
C000390,C00039,0000301005,1x1_slot_inorder_place_random
C000500,C00050,0000501004,1x1_slot_inorder_place_random
C001550,C00155,0000000503,1x1_slot_inorder_place_random
C002450,C00245,0000500206,1x1_slot_inorder_place_random
C001630,C00163,0000500604,1x1_slot_inorder_place_random
C002150,C00215,0000100004,1x1_slot_inorder_place_random
C000760,C00076,0000300601,1x1_slot_inorder_place_random
C001600,C00160,0000500804,1x1_slot_inorder_place_random
C003740,C00374,0000500502,1x1_slot_inorder_place_random
C000270,C00027,0000500300,1x1_slot_inorder_place_random
C002330,C00233,0000300901,1x1_slot_inorder_place_random
C001290,C00129,0000300304,1x1_slot_inorder_place_random
C000450,C00045,0000500205,1x1_slot_inorder_place_random
C002670,C00267,0000400803,1x1_slot_inorder_place_random
C002650,C00265,0000300803,1x1_slot_inorder_place_random
C002480,C00248,0000400503,1x1_slot_inorder_place_random
C000670,C00067,0000000502,1x1_slot_inorder_place_random
C002530,C00253,0000400304,1x1_slot_inorder_place_random
C002240,C00224,0000300504,1x1_slot_inorder_place_random
C001840,C00184,0000000401,1x1_slot_inorder_place_random
C002440,C00244,0000301004,1x1_slot_inorder_place_random
C000010,C00001,0000100306,1x1_slot_inorder_place_random
C003350,C00335,0000401005,1x1_slot_inorder_place_random
C000800,C00080,0000400303,1x1_slot_inorder_place_random
C002220,C00222,0000400903,1x1_slot_inorder_place_random
C003360,C00336,0000200603,1x1_slot_inorder_place_random
C003940,C00394,0000400203,1x1_slot_inorder_place_random
C003150,C00315,0000200703,1x1_slot_inorder_place_random
C000580,C00058,0000100501,1x1_slot_inorder_place_random
C000050,C00005,0000100701,1x1_slot_inorder_place_random
C001280,C00128,0000300404,1x1_slot_inorder_place_random
C002390,C00239,0000501003,1x1_slot_inorder_place_random
C001950,C00195,0000301003,1x1_slot_inorder_place_random
C001970,C00197,0000400302,1x1_slot_inorder_place_random
C000320,C00032,0000200602,1x1_slot_inorder_place_random
C003580,C00358,0000400502,1x1_slot_inorder_place_random
C003670,C00367,0000500603,1x1_slot_inorder_place_random
C000780,C00078,0000100104,1x1_slot_inorder_place_random
C000560,C00056,0000000000,1x1_slot_inorder_place_random
C000240,C00024,0000100402,1x1_slot_inorder_place_random
C000460,C00046,0000500904,1x1_slot_inorder_place_random
C002520,C00252,0000001003,1x1_slot_inorder_place_random
C002600,C00260,0000100003,1x1_slot_inorder_place_random
C000700,C00070,0000500106,1x1_slot_inorder_place_random
C003040,C00304,0000101002,1x1_slot_inorder_place_random
C003330,C00333,0000000806,1x1_slot_inorder_place_random
C002040,C00204,0000400301,1x1_slot_inorder_place_random
C002190,C00219,0000000102,1x1_slot_inorder_place_random
C001340,C00134,0000100305,1x1_slot_inorder_place_random
C002750,C00275,0000000400,1x1_slot_inorder_place_random
C001260,C00126,0000400902,1x1_slot_inorder_place_random
C003880,C00388,0000000101,1x1_slot_inorder_place_random
C003440,C00344,0000300106,1x1_slot_inorder_place_random
C000730,C00073,0000200201,1x1_slot_inorder_place_random
C002340,C00234,0000000703,1x1_slot_inorder_place_random
C002020,C00202,0000000501,1x1_slot_inorder_place_random
C002550,C00255,0000000100,1x1_slot_inorder_place_random
C003680,C00368,0000200200,1x1_slot_inorder_place_random
C002900,C00290,0000301002,1x1_slot_inorder_place_random
C001080,C00108,0000400107,1x1_slot_inorder_place_random
C000330,C00033,0000200304,1x1_slot_inorder_place_random
C002050,C00205,0000400501,1x1_slot_inorder_place_random
C001610,C00161,0000100606,1x1_slot_inorder_place_random
C003840,C00384,0000300802,1x1_slot_inorder_place_random
C001170,C00117,0000200406,1x1_slot_inorder_place_random
C000280,C00028,0000200702,1x1_slot_inorder_place_random
C001660,C00166,0000100002,1x1_slot_inorder_place_random
C003640,C00364,0000300303,1x1_slot_inorder_place_random
C002850,C00285,0000300002,1x1_slot_inorder_place_random
C001380,C00138,0000500105,1x1_slot_inorder_place_random
C003230,C00323,0000301001,1x1_slot_inorder_place_random
C003190,C00319,0000401004,1x1_slot_inorder_place_random
C003900,C00390,0000400106,1x1_slot_inorder_place_random
C002730,C00273,0000301000,1x1_slot_inorder_place_random
C000870,C00087,0000400300,1x1_slot_inorder_place_random
C003110,C00311,0000300105,1x1_slot_inorder_place_random
C000360,C00036,0000100900,1x1_slot_inorder_place_random
C001360,C00136,0000400604,1x1_slot_inorder_place_random
C001070,C00107,0000300001,1x1_slot_inorder_place_random
C001810,C00181,0000400704,1x1_slot_inorder_place_random
C001890,C00189,0000000500,1x1_slot_inorder_place_random
C000830,C00083,0000200601,1x1_slot_inorder_place_random
C001860,C00186,0000100205,1x1_slot_inorder_place_random
C003550,C00355,0000400703,1x1_slot_inorder_place_random
C003490,C00349,0000200303,1x1_slot_inorder_place_random
C000510,C00051,0000500002,1x1_slot_inorder_place_random
C003750,C00375,0000200104,1x1_slot_inorder_place_random
C003380,C00338,0000001002,1x1_slot_inorder_place_random
C001480,C00148,0000400202,1x1_slot_inorder_place_random
C001160,C00116,0000500602,1x1_slot_inorder_place_random
C000230,C00023,0000400500,1x1_slot_inorder_place_random
C000350,C00035,0000100401,1x1_slot_inorder_place_random
C000980,C00098,0000300503,1x1_slot_inorder_place_random
C001850,C00185,0000200405,1x1_slot_inorder_place_random
C003160,C00316,0000100700,1x1_slot_inorder_place_random
C001500,C00150,0000100400,1x1_slot_inorder_place_random
C002820,C00282,0000200002,1x1_slot_inorder_place_random
C000400,C00040,0000100103,1x1_slot_inorder_place_random
C001930,C00193,0000100500,1x1_slot_inorder_place_random
C000630,C00063,0000200103,1x1_slot_inorder_place_random
C002740,C00274,0000300801,1x1_slot_inorder_place_random
C002350,C00235,0000101001,1x1_slot_inorder_place_random
C000220,C00022,0000500104,1x1_slot_inorder_place_random
C001350,C00135,0000500601,1x1_slot_inorder_place_random
C003090,C00309,0000400901,1x1_slot_inorder_place_random
C001760,C00176,0000400405,1x1_slot_inorder_place_random
C001830,C00183,0000300502,1x1_slot_inorder_place_random
C001940,C00194,0000400603,1x1_slot_inorder_place_random
C003870,C00387,0000401003,1x1_slot_inorder_place_random
C003860,C00386,0000100204,1x1_slot_inorder_place_random
C001720,C00172,0000200701,1x1_slot_inorder_place_random
C001100,C00110,0000300302,1x1_slot_inorder_place_random
C000790,C00079,0000200001,1x1_slot_inorder_place_random
C003610,C00361,0000200503,1x1_slot_inorder_place_random
C001740,C00174,0000200302,1x1_slot_inorder_place_random
C003800,C00380,0000300203,1x1_slot_inorder_place_random
C003570,C00357,0000300705,1x1_slot_inorder_place_random
C000810,C00081,0000100802,1x1_slot_inorder_place_random
C000030,C00003,0000200502,1x1_slot_inorder_place_random
C001420,C00142,0000300104,1x1_slot_inorder_place_random
C003010,C00301,0000300202,1x1_slot_inorder_place_random
C001120,C00112,0000300900,1x1_slot_inorder_place_random
C002140,C00214,0000400802,1x1_slot_inorder_place_random
C003830,C00383,0000401002,1x1_slot_inorder_place_random
C003590,C00359,0000400702,1x1_slot_inorder_place_random
C003320,C00332,0000400404,1x1_slot_inorder_place_random
C003660,C00366,0000500803,1x1_slot_inorder_place_random
C001010,C00101,0000100801,1x1_slot_inorder_place_random
C002870,C00287,0000400201,1x1_slot_inorder_place_random
C000130,C00013,0000300000,1x1_slot_inorder_place_random
C003080,C00308,0000500802,1x1_slot_inorder_place_random
C001190,C00119,0000200404,1x1_slot_inorder_place_random
C000470,C00047,0000100605,1x1_slot_inorder_place_random
C000150,C00015,0000400105,1x1_slot_inorder_place_random
C000160,C00016,0000400200,1x1_slot_inorder_place_random
C003020,C00302,0000000205,1x1_slot_inorder_place_random
C000440,C00044,0000200102,1x1_slot_inorder_place_random
C002790,C00279,0000400900,1x1_slot_inorder_place_random
C003920,C00392,0000101000,1x1_slot_inorder_place_random
C003460,C00346,0000200803,1x1_slot_inorder_place_random
C000520,C00052,0000000303,1x1_slot_inorder_place_random
C003770,C00377,0000200403,1x1_slot_inorder_place_random
C000710,C00071,0000201005,1x1_slot_inorder_place_random
C001140,C00114,0000401001,1x1_slot_inorder_place_random
C001250,C00125,0000500706,1x1_slot_inorder_place_random
C001400,C00140,0000001001,1x1_slot_inorder_place_random
C000570,C00057,0000400701,1x1_slot_inorder_place_random
C003270,C00327,0000300600,1x1_slot_inorder_place_random
C002400,C00240,0000500007,1x1_slot_inorder_place_cluster
C002410,C00241,0000500107,1x1_slot_inorder_place_cluster
C002420,C00242,0000500207,1x1_slot_inorder_place_cluster
C002430,C00243,0000500307,1x1_slot_inorder_place_cluster
C002440,C00244,0000500407,1x1_slot_inorder_place_cluster
C002450,C00245,0000500507,1x1_slot_inorder_place_cluster
C002460,C00246,0000500607,1x1_slot_inorder_place_cluster
C002470,C00247,0000500707,1x1_slot_inorder_place_cluster
C002480,C00248,0000500807,1x1_slot_inorder_place_cluster
C002490,C00249,0000500907,1x1_slot_inorder_place_cluster
C002500,C00250,0000501007,1x1_slot_inorder_place_cluster
C002510,C00251,0000400007,1x1_slot_inorder_place_cluster
C002520,C00252,0000400107,1x1_slot_inorder_place_cluster
C002530,C00253,0000400207,1x1_slot_inorder_place_cluster
C002540,C00254,0000400307,1x1_slot_inorder_place_cluster
C002550,C00255,0000400407,1x1_slot_inorder_place_cluster
C002560,C00256,0000400507,1x1_slot_inorder_place_cluster
C002570,C00257,0000400607,1x1_slot_inorder_place_cluster
