location_id,carrier_id,material_id,material_quantity,scenario
0000400506,C001490,USBC08,70,1x1_slot_inorder_place_random
0000500506,C000910,KIHP1160,4,1x1_slot_inorder_place_random
0000200607,C001430,USBC1,77,1x1_slot_inorder_place_random
0000100207,C000750,TRFP051Y,17,1x1_slot_inorder_place_random
0000500505,C003620,PLED424,3,1x1_slot_inorder_place_random
0000100107,C002030,REP15,4,1x1_slot_inorder_place_random
0000300407,C001880,MPP2345B,60,1x1_slot_inorder_place_random
0000300907,C002460,MHW9657,1,1x1_slot_inorder_place_random
0000400207,C001270,CUH5305,75,1x1_slot_inorder_place_random
0000100106,C003420,IFM7001,2,1x1_slot_inorder_place_random
0000100807,C000770,CG1446,18,1x1_slot_inorder_place_random
0000400806,C001780,CG2036,3,1x1_slot_inorder_place_random
0000300807,C000970,KIHP1160,2,1x1_slot_inorder_place_random
0000400906,C002230,HJC859,2,1x1_slot_inorder_place_random
0000300007,C003820,KH188,8,1x1_slot_inorder_place_random
0000100806,C000290,KIHP1157,4,1x1_slot_inorder_place_random
0000500307,C003120,KPE586,30,1x1_slot_inorder_place_random
0000300006,C000660,REP10,4,1x1_slot_inorder_place_random
0000200906,C002980,USBC914,51,1x1_slot_inorder_place_random
0000100805,C003500,IFM7001,2,1x1_slot_inorder_place_random
0000300906,C002760,FG79,8,1x1_slot_inorder_place_random
0000200107,C003310,CL201,5,1x1_slot_inorder_place_random
0000400905,C001730,CG1339,36,1x1_slot_inorder_place_random
0000400206,C001390,IAM2706,6,1x1_slot_inorder_place_random
0000100407,C001770,CG2036,48,1x1_slot_inorder_place_random
0000500406,C000720,TRFP051Y,24,1x1_slot_inorder_place_random
0000000507,C002510,MHW9657,1,1x1_slot_inorder_place_random
0000300607,C000880,KIHP1160,4,1x1_slot_inorder_place_random
0000300307,C000940,KIHP1160,4,1x1_slot_inorder_place_random
0000000307,C003630,PLED424,3,1x1_slot_inorder_place_random
0000100007,C000260,KIHP1157,4,1x1_slot_inorder_place_random
0000200606,C001750,KIM32BU,56,1x1_slot_inorder_place_random
0000300707,C002890,FP0876W,4,1x1_slot_inorder_place_random
0000300606,C000020,WD117,12,1x1_slot_inorder_place_random
0000500306,C000380,KIHP1157,4,1x1_slot_inorder_place_random
0000300207,C000850,KIHP1160,4,1x1_slot_inorder_place_random
0000100707,C001330,TC14,124,1x1_slot_inorder_place_random
0000200905,C000930,KIHP1160,4,1x1_slot_inorder_place_random
0000200206,C001200,EB223,2,1x1_slot_inorder_place_random
0000500807,C001590,CG1669,18,1x1_slot_inorder_place_random
0000200205,C002970,KH193B,6,1x1_slot_inorder_place_random
0000100006,C003700,FP0876BK,4,1x1_slot_inorder_place_random
0000001007,C001230,CG3166,20,1x1_slot_inorder_place_random
0000100706,C002880,FP0876W,4,1x1_slot_inorder_place_random
0000200904,C002380,MHW9657,1,1x1_slot_inorder_place_random
0000500305,C003290,NL5921,5,1x1_slot_inorder_place_random
0000400306,C000100,TRFP051MT,24,1x1_slot_inorder_place_random
0000200006,C000650,REP10,4,1x1_slot_inorder_place_random
0000300005,C002180,HJC859,2,1x1_slot_inorder_place_random
0000200005,C002130,HJC859,2,1x1_slot_inorder_place_random
0000500405,C001980,KH196,11,1x1_slot_inorder_place_random
0000400205,C000640,REP10,4,1x1_slot_inorder_place_random
0000000006,C002000,REP15,4,1x1_slot_inorder_place_random
0000100005,C002250,CG1449,18,1x1_slot_inorder_place_random
0000200707,C001300,KH193Y,18,1x1_slot_inorder_place_random
0000000005,C002570,USBA913,55,1x1_slot_inorder_place_random
0000001006,C003260,FP0772,3,1x1_slot_inorder_place_random
0000400305,C001130,EB223,2,1x1_slot_inorder_place_random
0000100507,C003470,IFM7001,2,1x1_slot_inorder_place_random
0000300206,C000740,TRFP051Y,24,1x1_slot_inorder_place_random
0000301006,C001000,EB223,2,1x1_slot_inorder_place_random
0000500504,C002110,HJC859,2,1x1_slot_inorder_place_random
0000000004,C000370,KIHP1157,4,1x1_slot_inorder_place_random
0000500006,C003650,PLED424,3,1x1_slot_inorder_place_random
0000300306,C000190,TRFP051DB,24,1x1_slot_inorder_place_random
0000100206,C003950,NSD2139,38,1x1_slot_inorder_place_random
0000000003,C001620,CG16612,18,1x1_slot_inorder_place_random
0000500806,C001580,CG1669,18,1x1_slot_inorder_place_random
0000200903,C000890,KIHP1160,4,1x1_slot_inorder_place_random
0000200706,C001560,USBNAC03,58,1x1_slot_inorder_place_random
0000400407,C003140,KY2022,10,1x1_slot_inorder_place_random
0000200507,C001650,GKM911B,24,1x1_slot_inorder_place_random
0000000906,C001540,KY2024,32,1x1_slot_inorder_place_random
0000200605,C003180,EB228,12,1x1_slot_inorder_place_random
0000100804,C002270,CG1449,6,1x1_slot_inorder_place_random
0000200807,C002410,MHW9657,1,1x1_slot_inorder_place_random
0000100705,C001060,EB223,2,1x1_slot_inorder_place_random
0000200407,C000070,TRFP051MT,24,1x1_slot_inorder_place_random
0000400505,C001900,KHS3203,16,1x1_slot_inorder_place_random
0000300205,C002830,CML2320,7,1x1_slot_inorder_place_random
0000100907,C002660,CH092,27,1x1_slot_inorder_place_random
0000100406,C001920,EMP45BU,58,1x1_slot_inorder_place_random
0000300004,C003510,IFM7001,2,1x1_slot_inorder_place_random
0000200506,C002200,HJC859,2,1x1_slot_inorder_place_random
0000100704,C001800,EMP50B,77,1x1_slot_inorder_place_random
0000500005,C000960,KIHP1160,4,1x1_slot_inorder_place_random
0000200505,C000110,TRFP051MT,24,1x1_slot_inorder_place_random
0000200307,C001690,GKM538BU,48,1x1_slot_inorder_place_random
0000300406,C003340,CL201,5,1x1_slot_inorder_place_random
0000000002,C000690,REP10,4,1x1_slot_inorder_place_random
0000200806,C003450,IFM7001,2,1x1_slot_inorder_place_random
0000000407,C000060,WD117,10,1x1_slot_inorder_place_random
0000000106,C003930,FG61,27,1x1_slot_inorder_place_random
0000000105,C002780,FG79,8,1x1_slot_inorder_place_random
0000300507,C001090,EB223,2,1x1_slot_inorder_place_random
0000001005,C001440,J023,153,1x1_slot_inorder_place_random
0000000506,C003370,CL201,5,1x1_slot_inorder_place_random
0000401007,C001700,GKM538BU,13,1x1_slot_inorder_place_random
0000501007,C000090,TRFP051MT,24,1x1_slot_inorder_place_random
0000200306,C001180,EB223,2,1x1_slot_inorder_place_random
0000001004,C003760,FP0876BK,1,1x1_slot_inorder_place_random
0000200902,C000310,KIHP1157,4,1x1_slot_inorder_place_random
0000400006,C000590,REP10,4,1x1_slot_inorder_place_random
0000300806,C002370,MHW9657,1,1x1_slot_inorder_place_random
0000200604,C002840,KPB2301W,37,1x1_slot_inorder_place_random
0000300605,C003220,FP0772,6,1x1_slot_inorder_place_random
0000300305,C003300,CL201,5,1x1_slot_inorder_place_random
0000400706,C003890,KB17U,30,1x1_slot_inorder_place_random
0000500304,C001520,CG2034,11,1x1_slot_inorder_place_random
0000500503,C003480,IFM7001,2,1x1_slot_inorder_place_random
0000300905,C001790,EMP73,56,1x1_slot_inorder_place_random
0000000505,C002430,MHW9657,1,1x1_slot_inorder_place_random
0000500906,C001910,KHS3203,15,1x1_slot_inorder_place_random
0000000306,C001030,EB223,2,1x1_slot_inorder_place_random
0000100906,C002800,EMP65,47,1x1_slot_inorder_place_random
0000300204,C000250,KIHP1157,4,1x1_slot_inorder_place_random
0000100506,C003720,FP0876BK,4,1x1_slot_inorder_place_random
0000000807,C003250,FP0772,6,1x1_slot_inorder_place_random
0000100703,C001050,EB223,2,1x1_slot_inorder_place_random
0000300904,C002560,MHW9657,1,1x1_slot_inorder_place_random
0000400705,C000900,KIHP1160,4,1x1_slot_inorder_place_random
0000500004,C003530,CG2039,37,1x1_slot_inorder_place_random
0000400204,C002260,CG1449,18,1x1_slot_inorder_place_random
0000101005,C003410,IFM7001,2,1x1_slot_inorder_place_random
0000300604,C000480,CG1666,18,1x1_slot_inorder_place_random
0000300003,C001040,EB223,2,1x1_slot_inorder_place_random
0000000406,C001510,CG2034,48,1x1_slot_inorder_place_random
0000500606,C000620,REP10,4,1x1_slot_inorder_place_random
0000300903,C002010,REP15,4,1x1_slot_inorder_place_random
0000400406,C001470,TRFP051GB,19,1x1_slot_inorder_place_random
0000000305,C001460,TRFP051GB,24,1x1_slot_inorder_place_random
0000400607,C002960,KH193B,18,1x1_slot_inorder_place_random
0000000405,C003390,IFM7001,2,1x1_slot_inorder_place_random
0000200705,C002070,REP15,1,1x1_slot_inorder_place_random
0000000104,C002100,HJC859,2,1x1_slot_inorder_place_random
0000000905,C002860,FP0876W,4,1x1_slot_inorder_place_random
0000101004,C000600,REP10,4,1x1_slot_inorder_place_random
0000000207,C001310,KH193Y,8,1x1_slot_inorder_place_random
0000400904,C002940,FP0876W,2,1x1_slot_inorder_place_random
0000000504,C000840,KIHP1160,4,1x1_slot_inorder_place_random
0000000206,C000080,TRFP051MT,24,1x1_slot_inorder_place_random
0000200004,C002090,HJC859,2,1x1_slot_inorder_place_random
0000300902,C003520,IFM7001,1,1x1_slot_inorder_place_random
0000200204,C003780,BTS722,35,1x1_slot_inorder_place_random
0000000706,C002930,FP0876W,4,1x1_slot_inorder_place_random
0000300805,C000180,TRFP051DB,24,1x1_slot_inorder_place_random
0000200203,C002910,FP0876W,4,1x1_slot_inorder_place_random
0000000103,C003130,KY2022,30,1x1_slot_inorder_place_random
0000500905,C002610,KCR6250,7,1x1_slot_inorder_place_random
0000200305,C002630,MP231,17,1x1_slot_inorder_place_random
0000300804,C001410,IAM2706,1,1x1_slot_inorder_place_random
0000200106,C002590,PDCB120G,68,1x1_slot_inorder_place_random
0000200901,C002640,KPB2300W,40,1x1_slot_inorder_place_random
0000200704,C000860,KIHP1160,4,1x1_slot_inorder_place_random
0000501006,C003000,KIHP2250,20,1x1_slot_inorder_place_random
0000400606,C002770,FG79,8,1x1_slot_inorder_place_random
0000400805,C003400,IFM7001,2,1x1_slot_inorder_place_random
0000300706,C000300,KIHP1157,4,1x1_slot_inorder_place_random
0000100505,C001150,EB223,2,1x1_slot_inorder_place_random
0000400804,C001320,USBTYC03,64,1x1_slot_inorder_place_random
0000300506,C003690,FP0876BK,4,1x1_slot_inorder_place_random
0000500805,C002540,MHW9657,1,1x1_slot_inorder_place_random
0000100905,C003030,CUH216,39,1x1_slot_inorder_place_random
0000100803,C001710,J046,166,1x1_slot_inorder_place_random
0000200900,C001020,EB223,2,1x1_slot_inorder_place_random
0000000404,C003540,GKBM881,18,1x1_slot_inorder_place_random
0000100904,C001820,KM503B,21,1x1_slot_inorder_place_random
0000500707,C003240,FP0772,6,1x1_slot_inorder_place_random
0000300405,C003850,USBA18,46,1x1_slot_inorder_place_random
0000100903,C003200,EB228,9,1x1_slot_inorder_place_random
0000100504,C002300,NSD2136,47,1x1_slot_inorder_place_random
0000500207,C000540,REP10,4,1x1_slot_inorder_place_random
0000100405,C002920,FP0876W,4,1x1_slot_inorder_place_random
0000000607,C003730,FP0876BK,4,1x1_slot_inorder_place_random
0000500003,C002280,KPE587,72,1x1_slot_inorder_place_random
0000100105,C002500,MHW9657,1,1x1_slot_inorder_place_random
0000200504,C000420,CG1336,36,1x1_slot_inorder_place_random
0000100503,C003910,USB38,56,1x1_slot_inorder_place_random
0000100902,C001210,EB223,2,1x1_slot_inorder_place_random
0000300603,C001680,KPE588,65,1x1_slot_inorder_place_random
0000000705,C002810,CML2320,12,1x1_slot_inorder_place_random
0000300602,C002690,CK001,32,1x1_slot_inorder_place_random
0000200105,C001960,KH196,18,1x1_slot_inorder_place_random
0000000001,C002620,MP231,52,1x1_slot_inorder_place_random
0000000704,C003070,EH80,12,1x1_slot_inorder_place_random
0000500303,C000170,TRFP051DB,24,1x1_slot_inorder_place_random
0000100502,C002080,HJC859,2,1x1_slot_inorder_place_random
0000201007,C001240,CG3166,20,1x1_slot_inorder_place_random
0000100702,C001870,CH097,32,1x1_slot_inorder_place_random
0000401006,C000210,DSS7691,28,1x1_slot_inorder_place_random
0000000403,C000200,TRFP051DB,22,1x1_slot_inorder_place_random
0000400504,C001450,TRFP051GB,24,1x1_slot_inorder_place_random
0000500302,C002170,HJC859,2,1x1_slot_inorder_place_random
0000100607,C000140,MPP3456,60,1x1_slot_inorder_place_random
0000500301,C000610,REP10,4,1x1_slot_inorder_place_random
0000501005,C002720,GKM913G,13,1x1_slot_inorder_place_random
0000101003,C002060,REP15,4,1x1_slot_inorder_place_random
0000400605,C002120,HJC859,2,1x1_slot_inorder_place_random
0000000402,C000920,KIHP1160,4,1x1_slot_inorder_place_random
0000300107,C003810,KH188,8,1x1_slot_inorder_place_random
0000500605,C000040,WD117,12,1x1_slot_inorder_place_random
0000200003,C003100,CB26,58,1x1_slot_inorder_place_random
0000100404,C000820,CG1446,8,1x1_slot_inorder_place_random
0000200805,C001530,KY2024,32,1x1_slot_inorder_place_random
0000300505,C000000,WD117,12,1x1_slot_inorder_place_random
0000000304,C003710,FP0876BK,4,1x1_slot_inorder_place_random
0000200804,C001990,REP15,4,1x1_slot_inorder_place_random
0000201006,C003060,EH80,12,1x1_slot_inorder_place_random
0000100403,C000410,KIHP1157,2,1x1_slot_inorder_place_random
0000200202,C002470,MHW9657,1,1x1_slot_inorder_place_random
0000100901,C000950,KIHP1160,4,1x1_slot_inorder_place_random
0000301005,C000390,KIHP1157,4,1x1_slot_inorder_place_random
0000501004,C000500,CG1666,18,1x1_slot_inorder_place_random
0000000503,C001550,KY2024,11,1x1_slot_inorder_place_random
0000500206,C002450,MHW9657,1,1x1_slot_inorder_place_random
0000500604,C001630,CG16612,12,1x1_slot_inorder_place_random
0000100004,C002150,HJC859,2,1x1_slot_inorder_place_random
0000300601,C000760,CUH20W-1,166,1x1_slot_inorder_place_random
0000500804,C001600,CG1669,2,1x1_slot_inorder_place_random
0000500502,C003740,FP0876BK,4,1x1_slot_inorder_place_random
0000500300,C000270,KIHP1157,4,1x1_slot_inorder_place_random
0000300901,C002330,DS6583,5,1x1_slot_inorder_place_random
0000300304,C001290,KH193Y,18,1x1_slot_inorder_place_random
0000500205,C000450,CG1666,18,1x1_slot_inorder_place_random
0000400803,C002670,USBC901,51,1x1_slot_inorder_place_random
0000300803,C002650,USBB08,45,1x1_slot_inorder_place_random
0000400503,C002480,MHW9657,1,1x1_slot_inorder_place_random
0000000502,C000670,REP10,4,1x1_slot_inorder_place_random
0000400304,C002530,MHW9657,1,1x1_slot_inorder_place_random
0000300504,C002240,HJC859,1,1x1_slot_inorder_place_random
0000000401,C001840,CG2136,9,1x1_slot_inorder_place_random
0000301004,C002440,MHW9657,1,1x1_slot_inorder_place_random
0000100306,C000010,WD117,12,1x1_slot_inorder_place_random
0000401005,C003350,CL201,5,1x1_slot_inorder_place_random
0000400303,C000800,CG1446,18,1x1_slot_inorder_place_random
0000400903,C002220,HJC859,2,1x1_slot_inorder_place_random
0000200603,C003360,CL201,5,1x1_slot_inorder_place_random
0000400203,C003940,FG61,8,1x1_slot_inorder_place_random
0000200703,C003150,EB228,12,1x1_slot_inorder_place_random
0000100501,C000580,REP10,4,1x1_slot_inorder_place_random
0000100701,C000050,WD117,12,1x1_slot_inorder_place_random
0000300404,C001280,KH193Y,18,1x1_slot_inorder_place_random
0000501003,C002390,MHW9657,1,1x1_slot_inorder_place_random
0000301003,C001950,KH196,18,1x1_slot_inorder_place_random
0000400302,C001970,KH196,18,1x1_slot_inorder_place_random
0000200602,C000320,KIHP1157,4,1x1_slot_inorder_place_random
0000400502,C003580,PLED424,3,1x1_slot_inorder_place_random
0000500603,C003670,PLED424,2,1x1_slot_inorder_place_random
0000100104,C000780,CG1446,18,1x1_slot_inorder_place_random
0000000000,C000560,REP10,4,1x1_slot_inorder_place_random
0000100402,C000240,KIHP1157,4,1x1_slot_inorder_place_random
0000500904,C000460,CG1666,18,1x1_slot_inorder_place_random
0000001003,C002520,MHW9657,1,1x1_slot_inorder_place_random
0000100003,C002600,KCR6250,80,1x1_slot_inorder_place_random
0000500106,C000700,REP10,3,1x1_slot_inorder_place_random
0000101002,C003040,EH80,12,1x1_slot_inorder_place_random
0000000806,C003330,CL201,5,1x1_slot_inorder_place_random
0000400301,C002040,REP15,4,1x1_slot_inorder_place_random
0000000102,C002190,HJC859,2,1x1_slot_inorder_place_random
0000100305,C001340,IAM2706,6,1x1_slot_inorder_place_random
0000000400,C002750,FG79,8,1x1_slot_inorder_place_random
0000400902,C001260,CG3166,19,1x1_slot_inorder_place_random
0000000101,C003880,GKM911G,8,1x1_slot_inorder_place_random
0000300106,C003440,IFM7001,2,1x1_slot_inorder_place_random
0000200201,C000730,TRFP051Y,24,1x1_slot_inorder_place_random
0000000703,C002340,USBC913,55,1x1_slot_inorder_place_random
0000000501,C002020,REP15,4,1x1_slot_inorder_place_random
0000000100,C002550,MHW9657,1,1x1_slot_inorder_place_random
0000200200,C003680,FP0876BK,4,1x1_slot_inorder_place_random
0000301002,C002900,FP0876W,4,1x1_slot_inorder_place_random
0000400107,C001080,EB223,2,1x1_slot_inorder_place_random
0000200304,C000330,KIHP1157,4,1x1_slot_inorder_place_random
0000400501,C002050,REP15,4,1x1_slot_inorder_place_random
0000100606,C001610,CG16612,18,1x1_slot_inorder_place_random
0000300802,C003840,BSF6590,29,1x1_slot_inorder_place_random
0000200406,C001170,EB223,2,1x1_slot_inorder_place_random
0000200702,C000280,KIHP1157,4,1x1_slot_inorder_place_random
0000100002,C001660,GKM911B,3,1x1_slot_inorder_place_random
0000300303,C003640,PLED424,3,1x1_slot_inorder_place_random
0000300002,C002850,FP0876W,4,1x1_slot_inorder_place_random
0000500105,C001380,IAM2706,6,1x1_slot_inorder_place_random
0000301001,C003230,FP0772,6,1x1_slot_inorder_place_random
0000401004,C003190,EB228,12,1x1_slot_inorder_place_random
0000400106,C003900,KB17U,4,1x1_slot_inorder_place_random
0000301000,C002730,CB22,72,1x1_slot_inorder_place_random
0000400300,C000870,KIHP1160,4,1x1_slot_inorder_place_random
0000300105,C003110,KPE586,60,1x1_slot_inorder_place_random
0000100900,C000360,KIHP1157,4,1x1_slot_inorder_place_random
0000400604,C001360,IAM2706,6,1x1_slot_inorder_place_random
0000300001,C001070,EB223,2,1x1_slot_inorder_place_random
0000400704,C001810,KM503B,32,1x1_slot_inorder_place_random
0000000500,C001890,MPP2345B,29,1x1_slot_inorder_place_random
0000200601,C000830,KIHP1160,4,1x1_slot_inorder_place_random
0000100205,C001860,KPB2303BU,43,1x1_slot_inorder_place_random
0000400703,C003550,GKBM881,18,1x1_slot_inorder_place_random
0000200303,C003490,IFM7001,2,1x1_slot_inorder_place_random
0000500002,C000510,CG1666,3,1x1_slot_inorder_place_random
0000200104,C003750,FP0876BK,4,1x1_slot_inorder_place_random
0000001002,C003380,CL201,1,1x1_slot_inorder_place_random
0000400202,C001480,TC11,118,1x1_slot_inorder_place_random
0000500602,C001160,EB223,2,1x1_slot_inorder_place_random
0000400500,C000230,KIHP1157,4,1x1_slot_inorder_place_random
0000100401,C000350,KIHP1157,4,1x1_slot_inorder_place_random
0000300503,C000980,EB223,2,1x1_slot_inorder_place_random
0000200405,C001850,USBD03,61,1x1_slot_inorder_place_random
0000100700,C003160,EB228,12,1x1_slot_inorder_place_random
0000100400,C001500,CU50,63,1x1_slot_inorder_place_random
0000200002,C002820,CML2320,12,1x1_slot_inorder_place_random
0000100103,C000400,KIHP1157,4,1x1_slot_inorder_place_random
0000100500,C001930,IAMS3701,24,1x1_slot_inorder_place_random
0000200103,C000630,REP10,4,1x1_slot_inorder_place_random
0000300801,C002740,FG79,8,1x1_slot_inorder_place_random
0000101001,C002350,MHW9657,1,1x1_slot_inorder_place_random
0000500104,C000220,DSS7691,22,1x1_slot_inorder_place_random
0000500601,C001350,IAM2706,6,1x1_slot_inorder_place_random
0000400901,C003090,EH80,7,1x1_slot_inorder_place_random
0000400405,C001760,KIM32BR,48,1x1_slot_inorder_place_random
0000300502,C001830,CG2136,40,1x1_slot_inorder_place_random
0000400603,C001940,IAMS3701,5,1x1_slot_inorder_place_random
0000401003,C003870,GKM911G,24,1x1_slot_inorder_place_random
0000100204,C003860,LED500,60,1x1_slot_inorder_place_random
0000200701,C001720,CUH220W,55,1x1_slot_inorder_place_random
0000300302,C001100,EB223,2,1x1_slot_inorder_place_random
0000200001,C000790,CG1446,18,1x1_slot_inorder_place_random
0000200503,C003610,PLED424,3,1x1_slot_inorder_place_random
0000200302,C001740,CG1339,11,1x1_slot_inorder_place_random
0000300203,C003800,KH188,8,1x1_slot_inorder_place_random
0000300705,C003570,RA5515-1,52,1x1_slot_inorder_place_random
0000100802,C000810,CG1446,18,1x1_slot_inorder_place_random
0000200502,C000030,WD117,12,1x1_slot_inorder_place_random
0000300104,C001420,TC10,98,1x1_slot_inorder_place_random
0000300202,C003010,KIHP2250,20,1x1_slot_inorder_place_random
0000300900,C001120,EB223,2,1x1_slot_inorder_place_random
0000400802,C002140,HJC859,2,1x1_slot_inorder_place_random
0000401002,C003830,KH188,6,1x1_slot_inorder_place_random
0000400702,C003590,PLED424,3,1x1_slot_inorder_place_random
0000400404,C003320,CL201,5,1x1_slot_inorder_place_random
0000500803,C003660,PLED424,3,1x1_slot_inorder_place_random
0000100801,C001010,EB223,2,1x1_slot_inorder_place_random
