order_line_id,order_no,material_id,quantity,dest_position,dest_storage_id,update_user,update_time,scenario
2028,100,WD117,1,,,,2026-01-26 08:17:48.119523,small_peak
5852,100,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
10172,100,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
17390,100,CUH5305,16,,,,2026-01-26 08:17:48.119523,large_peak
10499,100,TRFP051Y,2,,,,2026-01-26 08:17:48.119523,large_uni
2027,100,CG1336,14,,,,2026-01-26 08:17:48.119523,small_peak
17389,100,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_peak
1784,100,WD117,1,,,,2026-01-26 08:17:48.119523,small_peak
9722,100,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
14999,100,CUH5305,16,,,,2026-01-26 08:17:48.119523,large_peak
14998,100,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_peak
10173,100,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
14894,100,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_peak
9723,100,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
9724,100,TRFP051Y,2,,,,2026-01-26 08:17:48.119523,large_uni
5586,100,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
5587,100,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
5588,100,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
10488,100,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
9599,100,TRFP051Y,2,,,,2026-01-26 08:17:48.119523,large_uni
5589,100,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
14895,100,CUH5305,16,,,,2026-01-26 08:17:48.119523,large_peak
8158,100,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
10174,100,TRFP051Y,2,,,,2026-01-26 08:17:48.119523,large_uni
14716,100,CUH5305,16,,,,2026-01-26 08:17:48.119523,large_peak
3090,100,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
13449,100,CUH5305,16,,,,2026-01-26 08:17:48.119523,large_peak
13448,100,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_peak
3091,100,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
7049,100,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
7050,100,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
8835,100,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
8836,100,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
8837,100,TRFP051Y,2,,,,2026-01-26 08:17:48.119523,large_uni
14394,100,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_peak
4306,100,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
9598,100,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
9597,100,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
9551,100,TRFP051Y,2,,,,2026-01-26 08:17:48.119523,large_uni
9550,100,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
9549,100,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
9528,100,TRFP051Y,2,,,,2026-01-26 08:17:48.119523,large_uni
9527,100,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
3019,100,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
3018,100,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_uni
9526,100,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
9910,100,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
4305,100,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
14395,100,CUH5305,16,,,,2026-01-26 08:17:48.119523,large_peak
7051,100,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
9912,100,TRFP051Y,2,,,,2026-01-26 08:17:48.119523,large_uni
9911,100,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
3020,100,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
14715,100,DSS7691,1,,,,2026-01-26 08:17:48.119523,large_peak
3089,100,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_uni
12234,100,TRFP051Y,2,,,,2026-01-26 08:17:48.119523,large_uni
8160,100,TRFP051Y,2,,,,2026-01-26 08:17:48.119523,large_uni
10770,101,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_uni
7719,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
7718,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
5593,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
6266,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
14793,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
14794,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
458,101,KY2022,1,,,,2026-01-26 08:17:48.119523,small_uni
459,101,KY2024,11,,,,2026-01-26 08:17:48.119523,small_uni
6267,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
14795,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
14834,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
14835,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
3025,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
14836,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
15324,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
15325,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
15326,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
15327,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
777,101,KY2024,11,,,,2026-01-26 08:17:48.119523,small_uni
776,101,KY2022,1,,,,2026-01-26 08:17:48.119523,small_uni
2307,101,WD117,1,,,,2026-01-26 08:17:48.119523,small_peak
2306,101,EH80,4,,,,2026-01-26 08:17:48.119523,small_peak
2305,101,EMP50B,5,,,,2026-01-26 08:17:48.119523,small_peak
13890,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
14384,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
14385,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
14386,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
15463,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
15464,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
15465,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
15466,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
3021,101,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_uni
3022,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
14387,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
13889,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
8401,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
3363,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
14781,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
14782,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
8170,101,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_uni
8169,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
8168,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
8167,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
8166,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
10344,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
10345,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
16623,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
16622,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
16621,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
16620,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
10346,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
10347,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
14837,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
6268,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
3332,101,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_uni
3024,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
9142,101,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_uni
9141,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
9140,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
3333,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
3023,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
12338,101,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_uni
12337,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
9139,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
9138,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
14783,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
14784,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
7161,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
7162,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
3617,101,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_uni
7163,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
15123,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
10348,101,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_uni
14447,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
14448,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
14449,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
14450,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
15122,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
8405,101,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_uni
8404,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
3618,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
3619,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
3620,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
3621,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
15121,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
3334,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
17887,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
8403,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
3335,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
17886,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
17885,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
17884,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
7164,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
3336,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
13458,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
13457,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_peak
13456,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
13455,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
8402,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
15120,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
13888,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
11750,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
11751,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
11752,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
11753,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
7730,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
7729,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
7728,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
7727,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
13887,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
3359,101,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_uni
14792,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
7721,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
12336,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
12335,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
12334,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
3360,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_uni
3361,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_uni
5590,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
11754,101,MPP3456,1,,,,2026-01-26 08:17:48.119523,large_uni
7720,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
5591,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
3362,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
1787,101,EMP50B,5,,,,2026-01-26 08:17:48.119523,small_peak
1788,101,EH80,4,,,,2026-01-26 08:17:48.119523,small_peak
6265,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,mid_peak
10766,101,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
10767,101,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
10768,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
10769,101,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
5592,101,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_peak
1789,101,WD117,1,,,,2026-01-26 08:17:48.119523,small_peak
462,102,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_uni
9511,102,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,large_uni
9512,102,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
17872,102,REP10,4,,,,2026-01-26 08:17:48.119523,large_peak
17873,102,WD117,1,,,,2026-01-26 08:17:48.119523,large_peak
2483,102,TRFP051MT,3,,,,2026-01-26 08:17:48.119523,small_peak
2482,102,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_peak
8318,102,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
8317,102,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,large_uni
10925,102,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,large_uni
10926,102,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
11104,102,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,large_uni
11105,102,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
3570,102,KY2022,1,,,,2026-01-26 08:17:48.119523,mid_uni
3571,102,REP10,4,,,,2026-01-26 08:17:48.119523,mid_uni
8172,102,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
8171,102,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,large_uni
16560,102,WD117,1,,,,2026-01-26 08:17:48.119523,large_peak
16559,102,REP10,4,,,,2026-01-26 08:17:48.119523,large_peak
11610,102,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,large_uni
11611,102,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
16394,102,WD117,1,,,,2026-01-26 08:17:48.119523,large_peak
16393,102,REP10,4,,,,2026-01-26 08:17:48.119523,large_peak
5599,102,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
5600,102,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
460,102,KY2024,1,,,,2026-01-26 08:17:48.119523,small_uni
461,102,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,small_uni
5601,102,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,mid_peak
5602,102,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
2052,102,TRFP051MT,3,,,,2026-01-26 08:17:48.119523,small_peak
2051,102,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_peak
16302,102,WD117,1,,,,2026-01-26 08:17:48.119523,large_peak
16301,102,REP10,4,,,,2026-01-26 08:17:48.119523,large_peak
11962,102,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,large_uni
11963,102,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
12195,102,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,large_uni
12196,102,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
1794,102,TRFP051MT,3,,,,2026-01-26 08:17:48.119523,small_peak
1793,102,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_peak
3027,102,REP10,4,,,,2026-01-26 08:17:48.119523,mid_uni
3026,102,KY2022,1,,,,2026-01-26 08:17:48.119523,mid_uni
12380,102,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,large_uni
12381,102,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
12529,102,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,large_uni
12530,102,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
648,102,KY2024,1,,,,2026-01-26 08:17:48.119523,small_uni
649,102,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,small_uni
650,102,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_uni
17905,102,REP10,4,,,,2026-01-26 08:17:48.119523,large_peak
17906,102,WD117,1,,,,2026-01-26 08:17:48.119523,large_peak
13466,102,REP10,4,,,,2026-01-26 08:17:48.119523,large_peak
13467,102,WD117,1,,,,2026-01-26 08:17:48.119523,large_peak
17934,102,REP10,4,,,,2026-01-26 08:17:48.119523,large_peak
17935,102,WD117,1,,,,2026-01-26 08:17:48.119523,large_peak
3960,102,KY2022,1,,,,2026-01-26 08:17:48.119523,mid_uni
3961,102,REP10,4,,,,2026-01-26 08:17:48.119523,mid_uni
6596,102,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_peak
6595,102,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,mid_peak
6594,102,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,mid_peak
6593,102,MPP3456,1,,,,2026-01-26 08:17:48.119523,mid_peak
14420,102,REP10,4,,,,2026-01-26 08:17:48.119523,large_peak
14421,102,WD117,1,,,,2026-01-26 08:17:48.119523,large_peak
13568,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
1795,103,MPP3456,1,,,,2026-01-26 08:17:48.119523,small_peak
13569,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
13570,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
545,103,TRFP051GB,4,,,,2026-01-26 08:17:48.119523,small_uni
9494,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
13571,103,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
13590,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
13591,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
13592,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
13593,103,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
14046,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
9495,103,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
3205,103,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_uni
9496,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
5851,103,EH80,10,,,,2026-01-26 08:17:48.119523,mid_peak
3206,103,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
5850,103,KH193B,1,,,,2026-01-26 08:17:48.119523,mid_peak
9677,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
9678,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
3207,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
544,103,MPP3456,1,,,,2026-01-26 08:17:48.119523,small_uni
9679,103,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
9680,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
15378,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
15379,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
15380,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
15381,103,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
11139,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
11140,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
8175,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
8176,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
8177,103,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
8178,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
11141,103,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
11142,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
11951,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
11950,103,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
11949,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
11948,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
11897,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
11896,103,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
3033,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
17810,103,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
17809,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
1131,103,MPP3456,1,,,,2026-01-26 08:17:48.119523,small_uni
1132,103,TRFP051GB,4,,,,2026-01-26 08:17:48.119523,small_uni
17808,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
17807,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
6395,103,KH193B,1,,,,2026-01-26 08:17:48.119523,mid_peak
12494,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
12495,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
12169,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
6396,103,EH80,10,,,,2026-01-26 08:17:48.119523,mid_peak
9281,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
11895,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
11894,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
9282,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
9283,103,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
9284,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
3237,103,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_uni
3238,103,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
12168,103,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
5617,103,EH80,10,,,,2026-01-26 08:17:48.119523,mid_peak
3239,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
14775,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
14776,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
12167,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_uni
12496,103,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,large_uni
12497,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_uni
3751,103,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_uni
3752,103,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
14777,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
5616,103,KH193B,1,,,,2026-01-26 08:17:48.119523,mid_peak
5609,103,EH80,10,,,,2026-01-26 08:17:48.119523,mid_peak
5608,103,KH193B,1,,,,2026-01-26 08:17:48.119523,mid_peak
472,103,TRFP051GB,4,,,,2026-01-26 08:17:48.119523,small_uni
5909,103,EH80,10,,,,2026-01-26 08:17:48.119523,mid_peak
471,103,MPP3456,1,,,,2026-01-26 08:17:48.119523,small_uni
554,103,TRFP051GB,4,,,,2026-01-26 08:17:48.119523,small_uni
553,103,MPP3456,1,,,,2026-01-26 08:17:48.119523,small_uni
7692,103,KH193B,1,,,,2026-01-26 08:17:48.119523,mid_peak
7693,103,EH80,10,,,,2026-01-26 08:17:48.119523,mid_peak
3753,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
12166,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
1799,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,small_peak
1798,103,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,small_peak
1797,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,small_peak
1796,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,small_peak
16122,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
16123,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
14778,103,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
3265,103,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_uni
13470,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,large_peak
13471,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
13472,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
13473,103,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
3031,103,TRFP051DB,2,,,,2026-01-26 08:17:48.119523,mid_uni
3032,103,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
16124,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
5908,103,KH193B,1,,,,2026-01-26 08:17:48.119523,mid_peak
16125,103,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
14049,103,TRFP051MT,2,,,,2026-01-26 08:17:48.119523,large_peak
14048,103,TRFP051GB,1,,,,2026-01-26 08:17:48.119523,large_peak
14047,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_peak
3266,103,TRFP051MT,1,,,,2026-01-26 08:17:48.119523,mid_uni
3267,103,TRFP051Y,1,,,,2026-01-26 08:17:48.119523,mid_uni
9493,103,TRFP051DB,1,,,,2026-01-26 08:17:48.119523,large_uni
14129,104,TRFP051DB,3,,,,2026-01-26 08:17:48.119523,large_peak
